Record ID,Title,Type,Language,Subject Classification,System 1,Code,System 2,Code2,System 3,Code3,Gold,Train Freq,Gold Code
3A1794685650,Robust distributed resource allocation for cellular vehicle-to-vehicle communication,Thesis,en,(classificationName=linsearch:mapping)ver,Telekommunikationsnetz | gnd:4133586-7,I,,,Verteiltes System | gnd:4238872-7,Y?,,,
3A1794685650,Robust distributed resource allocation for cellular vehicle-to-vehicle communication,Thesis,en,(classificationName=linsearch:mapping)ver,Traffic Engineering | gnd:4699419-1,I,,,Funkverkehr | gnd:4155702-5,I,,,
3A1794685650,Robust distributed resource allocation for cellular vehicle-to-vehicle communication,Thesis,en,(classificationName=linsearch:mapping)ver,Mobilfunk | gnd:4170280-3,Y,,,Zellulares Mobilfunksystem | gnd:4387563-4,Y,,,
3A1794685650,Robust distributed resource allocation for cellular vehicle-to-vehicle communication,Thesis,en,(classificationName=linsearch:mapping)ver,Scheduling | gnd:4179449-7,Y,,,Simulation | gnd:4055072-2,N,,,
3A1794685650,Robust distributed resource allocation for cellular vehicle-to-vehicle communication,Thesis,en,(classificationName=linsearch:mapping)ver,Car-to-Car-Kommunikation | gnd:1024622754,Y,,,Kommunikationsprotokoll | gnd:4128252-8,Y,,,
3A1794685650,Robust distributed resource allocation for cellular vehicle-to-vehicle communication,Thesis,en,(classificationName=linsearch:mapping)ver,TDMA | gnd:4424212-8,N,,,Robustheit | gnd:4126481-2,N,,,
3A1794685650,Robust distributed resource allocation for cellular vehicle-to-vehicle communication,Thesis,en,(classificationName=linsearch:mapping)ver,Authentifikation | gnd:4330656-1,N,,,Mobilfunk | gnd:4170280-3,Y,,,
3A1794685650,Robust distributed resource allocation for cellular vehicle-to-vehicle communication,Thesis,en,(classificationName=linsearch:mapping)ver,Fairness Informatik | gnd:4130702-1,N,,,Fahrzeug | gnd:4016320-9,I,,,
3A1794685650,Robust distributed resource allocation for cellular vehicle-to-vehicle communication,Thesis,en,(classificationName=linsearch:mapping)ver,Zellulares Mobilfunksystem | gnd:4387563-4,Y,,,Wiederverwendung | gnd:4240291-8,Y,,,
3A655491236,Simulation und Optimierung des Notstopp-Manövers von Schiffen mit langsamlaufenden Zweitaktmotoren und Festpropellern,Thesis,de,(classificationName=linsearch:mapping)ver,Schwingung | gnd:4053999-4,N,Schiff | gnd:4052385-8,I,Zweitaktmotor | gnd:4068234-1,Y,Schiff | gnd:4052385-8,22,TP
3A655491236,Simulation und Optimierung des Notstopp-Manövers von Schiffen mit langsamlaufenden Zweitaktmotoren und Festpropellern,Thesis,de,(classificationName=linsearch:mapping)ver,Konstruktionselement | gnd:4165100-5,N,Zweitaktmotor | gnd:4068234-1,Y,Schiff | gnd:4052385-8,I,Abbremsen | gnd:4349630-1,2,TP
3A655491236,Simulation und Optimierung des Notstopp-Manövers von Schiffen mit langsamlaufenden Zweitaktmotoren und Festpropellern,Thesis,de,(classificationName=linsearch:mapping)ver,Rissausbreitung | gnd:4136911-7,N,Antrieb Technik | gnd:4002360-6,I,Schiffspropeller | gnd:4138452-0,Y,Zweitaktmotor | gnd:4068234-1,3,TP
3A655491236,Simulation und Optimierung des Notstopp-Manövers von Schiffen mit langsamlaufenden Zweitaktmotoren und Festpropellern,Thesis,de,(classificationName=linsearch:mapping)ver,Lastenfahrrad | gnd:1166714683,N,Propeller | gnd:4135029-7,I,Online-Ressource | gnd:4511937-5,N,Schiffspropeller | gnd:4138452-0,8,TP
3A655491236,Simulation und Optimierung des Notstopp-Manövers von Schiffen mit langsamlaufenden Zweitaktmotoren und Festpropellern,Thesis,de,(classificationName=linsearch:mapping)ver,Fahrzeugmotor | gnd:4153582-0,N,Manövrierfähigkeit | gnd:4168847-8,Y,Abbremsen | gnd:4349630-1,Y,,,
3A655491236,Simulation und Optimierung des Notstopp-Manövers von Schiffen mit langsamlaufenden Zweitaktmotoren und Festpropellern,Thesis,de,(classificationName=linsearch:mapping)ver,Kraftfahrzeug | gnd:4073757-3,N,,,Simulation | gnd:4055072-2,Y,,,
3A655491236,Simulation und Optimierung des Notstopp-Manövers von Schiffen mit langsamlaufenden Zweitaktmotoren und Festpropellern,Thesis,de,(classificationName=linsearch:mapping)ver,Kraftfahrzeugtechnik | gnd:4165441-9,N,,,Optimierung | gnd:4043664-0,N,,,
3A655491236,Simulation und Optimierung des Notstopp-Manövers von Schiffen mit langsamlaufenden Zweitaktmotoren und Festpropellern,Thesis,de,(classificationName=linsearch:mapping)ver,Personenkraftwagen | gnd:4076001-7,N,,,Schiffsantrieb | gnd:4052411-5,Y,,,
3A655491236,Simulation und Optimierung des Notstopp-Manövers von Schiffen mit langsamlaufenden Zweitaktmotoren und Festpropellern,Thesis,de,(classificationName=linsearch:mapping)ver,Pedelec | gnd:7857445-6,N,,,Schiffsmotor | gnd:4219700-4,Y,,,
3A655491236,Simulation und Optimierung des Notstopp-Manövers von Schiffen mit langsamlaufenden Zweitaktmotoren und Festpropellern,Thesis,de,(classificationName=linsearch:mapping)ver,Abgasrückführung | gnd:4141043-9,N,,,Entschleunigung | gnd:7709540-6,N,,,
3A655491236,Simulation und Optimierung des Notstopp-Manövers von Schiffen mit langsamlaufenden Zweitaktmotoren und Festpropellern,Thesis,de,(classificationName=linsearch:mapping)ver,Dieselmotor | gnd:4012211-6,N,,,Manövrierfähigkeit | gnd:4168847-8,Y,,,
3A655491236,Simulation und Optimierung des Notstopp-Manövers von Schiffen mit langsamlaufenden Zweitaktmotoren und Festpropellern,Thesis,de,(classificationName=linsearch:mapping)ver,Emissionsverringerung | gnd:4113432-1,N,,,Seeschiff | gnd:4054181-2,N,,,
3A655491236,Simulation und Optimierung des Notstopp-Manövers von Schiffen mit langsamlaufenden Zweitaktmotoren und Festpropellern,Thesis,de,(classificationName=linsearch:mapping)ver,Rußemission | gnd:4178739-0,N,,,Langsamläufer | gnd:4575225-4,Y,,,
3A655491236,Simulation und Optimierung des Notstopp-Manövers von Schiffen mit langsamlaufenden Zweitaktmotoren und Festpropellern,Thesis,de,(classificationName=linsearch:mapping)ver,Freistrahl | gnd:4018370-1,N,,,Langsamlaufender Dieselmotor | gnd:1076755569,Y,,,
3A655491236,Simulation und Optimierung des Notstopp-Manövers von Schiffen mit langsamlaufenden Zweitaktmotoren und Festpropellern,Thesis,de,(classificationName=linsearch:mapping)ver,Antrieb Technik | gnd:4002360-6,I,,,Schifffahrt | gnd:4116383-7,Y,,,
3A655491236,Simulation und Optimierung des Notstopp-Manövers von Schiffen mit langsamlaufenden Zweitaktmotoren und Festpropellern,Thesis,de,(classificationName=linsearch:mapping)ver,Verbrennungsmotor | gnd:4062661-1,I,,,Numerische Strömungssimulation | gnd:4690080-9,I,,,
3A655491236,Simulation und Optimierung des Notstopp-Manövers von Schiffen mit langsamlaufenden Zweitaktmotoren und Festpropellern,Thesis,de,(classificationName=linsearch:mapping)ver,Motor | gnd:4128006-4,I,,,Abstand | gnd:4228463-6,N,,,
3A655491236,Simulation und Optimierung des Notstopp-Manövers von Schiffen mit langsamlaufenden Zweitaktmotoren und Festpropellern,Thesis,de,(classificationName=linsearch:mapping)ver,Kinetische Energie | gnd:4163880-3,I,,,Motor | gnd:4128006-4,I,,,
3A655491236,Simulation und Optimierung des Notstopp-Manövers von Schiffen mit langsamlaufenden Zweitaktmotoren und Festpropellern,Thesis,de,(classificationName=linsearch:mapping)ver,Schrittmotor | gnd:4053316-5,Y,,,Leistungsbewertung | gnd:4167271-9,N,,,
3A655491236,Simulation und Optimierung des Notstopp-Manövers von Schiffen mit langsamlaufenden Zweitaktmotoren und Festpropellern,Thesis,de,(classificationName=linsearch:mapping)ver,Direkteinspritzung | gnd:4150126-3,N,,,Bewertung | gnd:4006340-9,N,,,
